inputActionName;inputActionControlPath;duration;startTime;time;value;valueType;phase;position;dataPointGuid;taskId;participantId;sessionId;pointInTimeUtc
Select;/HTCViveControllerOpenXR/grippressed;0;31,4484311999986;31,4484311999986;1;System.Single;Performed;(35.4, 1.1, -57.2);ada82618-8beb-4b6f-8d3b-98e3595c0b1f;1;4;4;08.31.2021 19:03:51.490
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;33,1161911999952;33,1161911999952;1;System.Single;Performed;(34.7, 1.0, -56.4);463608c9-c12b-48a3-94c8-a98610adabce;1;4;4;08.31.2021 19:03:53.158
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;34,3682473000008;34,3682473000008;1;System.Single;Performed;(29.9, 1.0, -59.7);5644fd77-d814-4d23-886f-6c50b5b97cb7;1;4;4;08.31.2021 19:03:54.409
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;35,2264297000002;35,2264297000002;1;System.Single;Performed;(29.9, 1.0, -65.7);2c7fc158-d15f-45c7-9882-77019b457d89;1;4;4;08.31.2021 19:03:55.267
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;36,3665064000015;36,3665064000015;1;System.Single;Performed;(30.1, 1.0, -72.9);2d8c79ae-8510-4f86-8d51-a2ddc2baa218;1;4;4;08.31.2021 19:03:56.407
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;37,4250011999975;37,4250011999975;1;System.Single;Performed;(24.4, 1.0, -74.4);68bf7102-bd97-4db1-8a34-4dd35229d3e9;1;4;4;08.31.2021 19:03:57.466
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;38,4022079999995;38,4022079999995;1;System.Single;Performed;(17.0, 1.0, -72.1);84af1ff7-0548-49d5-9156-f365474c490f;1;4;4;08.31.2021 19:03:58.443
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;39,0130527000001;39,0130527000001;1;System.Single;Performed;(10.0, 1.0, -69.9);db7ab4b6-c823-46a8-81f4-aa0e498eebb1;1;4;4;08.31.2021 19:03:59.054
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;40,6536032000004;40,6536032000004;1;System.Single;Performed;(7.1, 1.0, -68.8);476450be-8834-45f0-9566-d9bda8f90725;1;4;4;08.31.2021 19:04:00.694
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;42,2094396999964;42,2094396999964;1;System.Single;Performed;(2.2, 1.0, -68.8);6de4f968-0a06-48f7-81a0-07a9e231189e;1;4;4;08.31.2021 19:04:02.250
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;43,7085565999951;43,7085565999951;1;System.Single;Performed;(-1.8, 1.0, -73.5);5a1b81a3-bb0c-4766-a922-6f822665a2f8;1;4;4;08.31.2021 19:04:03.749
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;44,7619988000006;44,7619988000006;1;System.Single;Performed;(-3.3, 1.0, -81.0);473ac871-2ee2-44bc-bd33-00e3e8a04040;1;4;4;08.31.2021 19:04:04.803
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;45,3646919999956;45,3646919999956;1;System.Single;Performed;(-4.1, 1.0, -86.9);e53e2161-0142-4303-bd8e-7efea9702d67;1;4;4;08.31.2021 19:04:05.405
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;45,8635723999978;45,8635723999978;1;System.Single;Performed;(-5.4, 1.0, -91.8);5d96cdba-b963-48e3-9348-62b04909904b;1;4;4;08.31.2021 19:04:05.904
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;46,318548700001;46,318548700001;1;System.Single;Performed;(-6.6, 1.0, -94.4);47e55fc4-d707-4f9e-96a9-ba88954f0122;1;4;4;08.31.2021 19:04:06.360
Select;/HTCViveControllerOpenXR1/grippressed;0;48,2063265999968;48,2063265999968;1;System.Single;Performed;(-7.9, 1.0, -96.0);8031d0d0-4400-40a2-a3c3-f6d62333aa96;1;4;4;08.31.2021 19:04:08.247
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;50,3181339000002;50,3181339000002;1;System.Single;Performed;(-7.6, 1.0, -95.5);d14131ef-4308-44b9-9f1b-4df4dfbddf8a;1;4;4;08.31.2021 19:04:10.359
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;51,4205683999971;51,4205683999971;1;System.Single;Performed;(-11.7, 0.9, -94.0);e1113539-467b-4b85-a23b-c9b54e4ec4bc;1;4;4;08.31.2021 19:04:11.462
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;52,4062668999977;52,4062668999977;1;System.Single;Performed;(-15.3, 0.9, -92.5);a30b378a-a706-4645-9197-78cd7d167171;1;4;4;08.31.2021 19:04:12.446
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;53,0260559999952;53,0260559999952;1;System.Single;Performed;(-17.9, 1.0, -89.1);a0b65f57-7d26-4a13-b8c7-502688d083cd;1;4;4;08.31.2021 19:04:13.066
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;53,6921826999969;53,6921826999969;1;System.Single;Performed;(-19.9, 0.9, -86.1);d1755bc7-ebef-4b57-bc9f-4fab01f33b04;1;4;4;08.31.2021 19:04:13.734
Select;/HTCViveControllerOpenXR/grippressed;0;55,5837919999976;55,5837919999976;1;System.Single;Performed;(-21.8, 1.0, -84.9);979e3387-ff8c-4d06-b45f-27a84805fa9f;1;4;4;08.31.2021 19:04:15.624
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;16,7030768999975;16,7030768999975;1;System.Single;Performed;(1.8, 0.9, -41.5);c79521e0-3ade-488d-8162-4b8f826867b1;2;4;4;08.31.2021 19:04:46.281
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;19,5527799999982;19,5527799999982;1;System.Single;Performed;(0.0, 0.8, -43.2);9d429e77-ba4e-4827-98da-a08bff8f0d4a;2;4;4;08.31.2021 19:04:49.117
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;22,1411436999988;22,1411436999988;1;System.Single;Performed;(1.6, 0.8, -49.9);5e6e9996-f756-4df3-9504-2264989c555b;2;4;4;08.31.2021 19:04:51.705
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;23,0503650999963;23,0503650999963;1;System.Single;Performed;(2.5, 0.9, -56.5);6decdcbd-78fa-4886-8ae3-d03847a8ceaf;2;4;4;08.31.2021 19:04:52.614
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;23,7208577999991;23,7208577999991;1;System.Single;Performed;(0.0, 1.0, -61.8);b52a6bed-5105-4cb3-864b-46fcd01fae92;2;4;4;08.31.2021 19:04:53.284
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;24,4425502999948;24,4425502999948;1;System.Single;Performed;(-5.4, 1.0, -65.1);7988f49c-1d54-4c88-b155-89d9d002ebff;2;4;4;08.31.2021 19:04:54.006
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;25,2952029000007;25,2952029000007;1;System.Single;Performed;(-11.5, 1.0, -64.5);94224c9f-2475-4c79-95d3-9b9e7632d3b9;2;4;4;08.31.2021 19:04:54.859
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;26,0969745999973;26,0969745999973;1;System.Single;Performed;(-17.7, 1.0, -63.7);a3622aa0-96c6-407a-b60f-7f503d6bcd80;2;4;4;08.31.2021 19:04:55.660
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;27,1936149999965;27,1936149999965;1;System.Single;Performed;(-17.4, 1.0, -57.7);deee9787-0ceb-49ce-9bec-1fc748ebc1f9;2;4;4;08.31.2021 19:04:56.757
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;28,4151672000007;28,4151672000007;1;System.Single;Performed;(-14.7, 1.0, -53.4);e9eefd62-a6c8-4012-92e3-b627282daab1;2;4;4;08.31.2021 19:04:57.979
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;29,9588973999998;29,9588973999998;1;System.Single;Performed;(-18.1, 1.0, -50.2);2d793860-e4b1-428b-a64b-983d98a0dc92;2;4;4;08.31.2021 19:04:59.522
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;30,9473001000006;30,9473001000006;1;System.Single;Performed;(-22.1, 1.0, -47.6);d643839b-2581-44bc-b399-df70f779e535;2;4;4;08.31.2021 19:05:00.511
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;32,6682921999964;32,6682921999964;1;System.Single;Performed;(-25.6, 1.0, -43.9);dad1a325-45d7-4e5a-acfa-b96692c7e146;2;4;4;08.31.2021 19:05:02.232
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;33,4278085999977;33,4278085999977;1;System.Single;Performed;(-21.2, 1.0, -40.9);9e32bebb-b14c-4936-bee9-5be10805a4f2;2;4;4;08.31.2021 19:05:02.992
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;35,1045127999969;35,1045127999969;1;System.Single;Performed;(-17.6, 1.0, -40.7);ac0af08d-96e7-48ff-9318-9c27942eb08b;2;4;4;08.31.2021 19:05:04.668
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;35,954522;35,954522;1;System.Single;Performed;(-25.1, 1.0, -40.3);731fc1b9-b2de-41d1-8e01-078526289023;2;4;4;08.31.2021 19:05:05.518
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;37,7802140999993;37,7802140999993;1;System.Single;Performed;(-31.6, 1.1, -41.9);8f9a0b5c-32a8-41c4-97e5-3083b6cba7a6;2;4;4;08.31.2021 19:05:07.344
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;39,721463599999;39,721463599999;1;System.Single;Performed;(-25.8, 1.0, -44.6);ab931b59-81e7-40f9-a166-dd26b95cc026;2;4;4;08.31.2021 19:05:09.285
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;40,6422949999978;40,6422949999978;1;System.Single;Performed;(-29.9, 1.0, -50.4);fc1f56ba-d887-46f0-8df3-440d39baf08e;2;4;4;08.31.2021 19:05:10.206
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;41,4200454999955;41,4200454999955;1;System.Single;Performed;(-32.8, 1.0, -53.3);2ae9018d-6f29-4f85-a95f-de18d2bb6dcf;2;4;4;08.31.2021 19:05:10.983
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;42,2114277000001;42,2114277000001;1;System.Single;Performed;(-34.8, 1.0, -58.2);5a505a0e-a589-41ba-a513-70b66334a217;2;4;4;08.31.2021 19:05:11.775
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;43,1415322999965;43,1415322999965;1;System.Single;Performed;(-31.8, 1.0, -62.7);bd3d4b5a-4f9d-4927-8484-3cfe91df4053;2;4;4;08.31.2021 19:05:12.705
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;44,8628922999997;44,8628922999997;1;System.Single;Performed;(-22.7, 1.0, -64.6);7bb75f85-c61d-45a1-a5be-de8457caf7e9;2;4;4;08.31.2021 19:05:14.426
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;45,5511194999999;45,5511194999999;1;System.Single;Performed;(-14.8, 1.0, -66.4);c1827fee-3686-42ac-a7bf-a5cf0c4c087f;2;4;4;08.31.2021 19:05:15.114
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;46,266157099999;46,266157099999;1;System.Single;Performed;(-6.9, 1.0, -68.4);6bff8c7c-517e-4fcf-81ce-a0c184375b47;2;4;4;08.31.2021 19:05:15.830
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;47,3833432999963;47,3833432999963;1;System.Single;Performed;(-0.7, 1.0, -72.0);dd73a809-1e8a-4f79-9109-ed3a6573fbae;2;4;4;08.31.2021 19:05:16.947
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;48,326934699995;48,326934699995;1;System.Single;Performed;(-5.4, 1.0, -76.6);34662da0-5fb6-4034-95f8-8b2aa093bcb1;2;4;4;08.31.2021 19:05:17.890
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;49,1705966999943;49,1705966999943;1;System.Single;Performed;(-12.6, 1.0, -79.7);6dd99846-13f1-460a-8037-7f1fa8223f5f;2;4;4;08.31.2021 19:05:18.734
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;50,2399665999983;50,2399665999983;1;System.Single;Performed;(-18.5, 1.0, -81.8);d06f736f-3c7b-420e-8521-d7b3c2bcee23;2;4;4;08.31.2021 19:05:19.803
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;51,3476907000004;51,3476907000004;1;System.Single;Performed;(-21.4, 1.0, -83.1);471f9958-6da2-472c-bd50-b7112aa9ef04;2;4;4;08.31.2021 19:05:20.911
Select;/HTCViveControllerOpenXR/grippressed;0;53,7828728999957;53,7828728999957;1;System.Single;Performed;(-22.2, 1.0, -83.6);4d02db76-a6b2-4296-97c2-3183bd558bdf;2;4;4;08.31.2021 19:05:23.347
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;55,8496326999957;55,8496326999957;1;System.Single;Performed;(-23.2, 1.1, -83.6);425b397f-d966-4471-8525-67598503b435;2;4;4;08.31.2021 19:05:25.413
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;56,638627399996;56,638627399996;1;System.Single;Performed;(-28.5, 1.0, -88.3);0d410b13-aa6a-412c-afc0-f7edcd048e3a;2;4;4;08.31.2021 19:05:26.202
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;57,7561827999962;57,7561827999962;1;System.Single;Performed;(-32.7, 1.0, -93.9);2c40e042-b599-4474-bd8c-2fa6d7cb8670;2;4;4;08.31.2021 19:05:27.319
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;58,6152394999954;58,6152394999954;1;System.Single;Performed;(-32.3, 1.0, -100.5);847c2131-0620-4f00-be01-b6702f5e5bce;2;4;4;08.31.2021 19:05:28.179
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;59,6114114999946;59,6114114999946;1;System.Single;Performed;(-28.2, 1.0, -103.9);8f159290-74b1-4172-8594-e05a39130262;2;4;4;08.31.2021 19:05:29.175
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;63,0688942999986;63,0688942999986;1;System.Single;Performed;(-21.9, 1.9, -100.2);5df34fa3-7658-407c-92c6-e48034df61f1;2;4;4;08.31.2021 19:05:32.632
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;64,7785809999987;64,7785809999987;1;System.Single;Performed;(-26.2, 1.9, -95.6);92f48603-7599-4ac0-aa5d-69a2d3ac3e5c;2;4;4;08.31.2021 19:05:34.342
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;65,6342163000008;65,6342163000008;1;System.Single;Performed;(-19.5, 1.9, -98.0);cd13f9ef-59c4-4fb7-a828-9cbcbdb7e085;2;4;4;08.31.2021 19:05:35.197
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;66,5414365999968;66,5414365999968;1;System.Single;Performed;(-24.7, 1.9, -102.0);2222be18-424d-46ff-a5d8-087fe78de20e;2;4;4;08.31.2021 19:05:36.105
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;67,9417984999964;67,9417984999964;1;System.Single;Performed;(-30.3, 1.1, -105.1);07054dd7-cb6c-4f85-b5a2-a5abfa678d4f;2;4;4;08.31.2021 19:05:37.506
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;70,5758231;70,5758231;1;System.Single;Performed;(-31.9, 1.1, -97.9);1e4b8bdc-0a2d-4cd1-b1e5-b470bfda7f7f;2;4;4;08.31.2021 19:05:40.139
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;71,3398193999965;71,3398193999965;1;System.Single;Performed;(-33.2, 1.1, -90.2);32b46083-e73c-4d80-abae-fca3fae91d41;2;4;4;08.31.2021 19:05:40.903
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;72,5377974000003;72,5377974000003;1;System.Single;Performed;(-25.2, 1.1, -86.7);05ed09b0-06dd-4d19-808b-2684564280ac;2;4;4;08.31.2021 19:05:42.101
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;74,0125243999937;74,0125243999937;1;System.Single;Performed;(-17.4, 1.1, -91.1);ba3baf58-06dd-4067-b3b1-ce6ff41ec384;2;4;4;08.31.2021 19:05:43.576
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;74,8634747999968;74,8634747999968;1;System.Single;Performed;(-11.5, 1.0, -94.9);f2555599-30e0-483d-be75-089dc78a109f;2;4;4;08.31.2021 19:05:44.427
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;75,9035488999943;75,9035488999943;1;System.Single;Performed;(-8.9, 1.0, -95.9);528257c2-0b79-416a-9bd0-6fdf5e0a43af;2;4;4;08.31.2021 19:05:45.467
Select;/HTCViveControllerOpenXR1/grippressed;0;77,2059296000007;77,2059296000007;1;System.Single;Performed;(-7.9, 1.0, -96.1);a65a0460-779f-4bf8-a5ce-6f0222f59cd2;2;4;4;08.31.2021 19:05:46.770
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;78,6395006999956;78,6395006999956;1;System.Single;Performed;(-7.4, 1.0, -96.0);3c2d5468-55e7-47f7-8c49-e424961bc86f;2;4;4;08.31.2021 19:05:48.202
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;79,2900811;79,2900811;1;System.Single;Performed;(0.1, 1.0, -98.5);a67d1601-b8dc-459e-9569-de9b85e0adfd;2;4;4;08.31.2021 19:05:48.853
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;79,9613021999976;79,9613021999976;1;System.Single;Performed;(7.7, 1.0, -100.8);10a6d317-e988-4b86-a6d0-7443ee63dd22;2;4;4;08.31.2021 19:05:49.524
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;80,5238280999984;80,5238280999984;1;System.Single;Performed;(14.6, 1.0, -103.2);4302a804-b823-4cc9-af31-92743879dce7;2;4;4;08.31.2021 19:05:50.087
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;81,5272561999955;81,5272561999955;1;System.Single;Performed;(20.9, 1.0, -101.6);2f2cb78c-fa5c-4963-a2cf-0339819cc4a8;2;4;4;08.31.2021 19:05:51.091
Select;/HTCViveControllerOpenXR/grippressed;0;83,500215;83,500215;1;System.Single;Performed;(20.6, 1.0, -99.3);b206a59b-7907-4393-a454-f40088e70e9a;2;4;4;08.31.2021 19:05:53.063
