inputActionName;inputActionControlPath;duration;startTime;time;value;valueType;phase;position;dataPointGuid;taskId;participantId;sessionId;pointInTimeUtc
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;39,3362960000013;39,3362960000013;1;System.Single;Performed;(-26.2, 1.0, -43.0);92fec0de-3dda-4d1c-8fd2-6a6fc596ec05;1;2;2;08.31.2021 18:57:50.058
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;40,4824042999971;40,4824042999971;1;System.Single;Performed;(-28.3, 1.0, -48.9);fdae2088-46e0-456c-86dc-be5e6b19a580;1;2;2;08.31.2021 18:57:51.205
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;43,1122025000004;43,1122025000004;1;System.Single;Performed;(-31.1, 1.1, -52.0);b7bfe7df-dc3f-402a-a114-4a4b69f38efd;1;2;2;08.31.2021 18:57:53.835
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;44,1482849000022;44,1482849000022;1;System.Single;Performed;(-26.2, 1.0, -54.7);74c00713-cfc7-456c-ba3b-c8337939c349;1;2;2;08.31.2021 18:57:54.871
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;45,4322420000026;45,4322420000026;1;System.Single;Performed;(-26.3, 1.0, -59.7);c482494f-04bb-4f75-be36-a746e864cc84;1;2;2;08.31.2021 18:57:56.155
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;46,655010399998;46,655010399998;1;System.Single;Performed;(-26.9, 1.0, -62.6);3780b809-1e8c-45a2-a89c-36b52627d5d1;1;2;2;08.31.2021 18:57:57.377
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;47,7333870000002;47,7333870000002;1;System.Single;Performed;(-22.2, 1.0, -64.2);534b88ee-10e4-4d35-9e8a-3eefc96abe1b;1;2;2;08.31.2021 18:57:58.456
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;48,6748569999982;48,6748569999982;1;System.Single;Performed;(-15.0, 1.0, -65.7);f10b40f1-b5c4-4d5a-9861-c64085c15727;1;2;2;08.31.2021 18:57:59.397
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;49,586561600001;49,586561600001;1;System.Single;Performed;(-7.6, 1.0, -67.7);5480104f-d63e-4b8a-9c71-f53fa6380e22;1;2;2;08.31.2021 18:58:00.309
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;50,8645299999989;50,8645299999989;1;System.Single;Performed;(-1.7, 1.0, -70.1);c0be306b-382e-44f6-b39b-e21178fb6ef3;1;2;2;08.31.2021 18:58:01.587
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;51,664843999999;51,664843999999;1;System.Single;Performed;(-3.8, 1.0, -77.2);0277fb26-73d8-4971-abc3-319deafc6bc6;1;2;2;08.31.2021 18:58:02.388
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;52,807186500002;52,807186500002;1;System.Single;Performed;(-9.7, 1.0, -80.2);bc830566-d54d-49eb-8a37-06a098c23591;1;2;2;08.31.2021 18:58:03.530
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;53,5174528999996;53,5174528999996;1;System.Single;Performed;(-15.0, 1.0, -81.9);ff857504-ea5b-4aff-982d-bc21625975c2;1;2;2;08.31.2021 18:58:04.240
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;54,3278808000032;54,3278808000032;1;System.Single;Performed;(-19.3, 1.0, -82.3);3fb29bd8-779d-4ee5-80a7-65259c3afa80;1;2;2;08.31.2021 18:58:05.050
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;55,6655927999964;55,6655927999964;1;System.Single;Performed;(-21.5, 1.0, -83.0);2a2ba3ed-1fb8-4924-a8a3-a24ab53ab6ca;1;2;2;08.31.2021 18:58:06.388
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;57,0753067999976;57,0753067999976;1;System.Single;Performed;(-23.1, 1.1, -83.7);6ebbf038-0406-4b48-8cf3-40e60b687f93;1;2;2;08.31.2021 18:58:07.798
Select;/HTCViveControllerOpenXR1/grippressed;0;59,0196441000007;59,0196441000007;1;System.Single;Performed;(-22.0, 1.1, -83.4);45e4d0d4-30a9-41d5-96ff-25101033ccba;1;2;2;08.31.2021 18:58:09.742
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;60,2260497000025;60,2260497000025;1;System.Single;Performed;(-22.0, 1.1, -82.8);7448bc4c-b202-46c2-9744-b9351a9b409a;1;2;2;08.31.2021 18:58:10.949
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;61,2182927000031;61,2182927000031;1;System.Single;Performed;(-18.0, 1.0, -86.1);a9132636-732e-42ce-8b66-572732fd6d2d;1;2;2;08.31.2021 18:58:11.940
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;62,2509359000032;62,2509359000032;1;System.Single;Performed;(-14.0, 1.0, -90.0);aa4d90dd-c77d-4fc4-9d2f-b5842ed4a747;1;2;2;08.31.2021 18:58:12.974
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;62,9246248999989;62,9246248999989;1;System.Single;Performed;(-11.0, 1.0, -93.5);9c68028e-5d64-480b-a581-0dc39a8d2260;1;2;2;08.31.2021 18:58:13.647
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;63,4808277999982;63,4808277999982;1;System.Single;Performed;(-8.8, 1.0, -95.4);597d1bb9-4128-45f8-8fbd-c816db6b8583;1;2;2;08.31.2021 18:58:14.203
Select;/HTCViveControllerOpenXR1/grippressed;0;64,6350257000013;64,6350257000013;1;System.Single;Performed;(-7.9, 1.0, -96.0);03c6d43f-18a5-4ba2-be5d-e5938282a5c5;1;2;2;08.31.2021 18:58:15.358
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;65,6570023000022;65,6570023000022;1;System.Single;Performed;(-7.7, 1.0, -95.8);c0fe972b-e116-42c4-858e-17f710d06211;1;2;2;08.31.2021 18:58:16.379
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;67,7365194000013;67,7365194000013;1;System.Single;Performed;(-1.0, 1.0, -98.0);b7fbe7f7-1d2b-414c-9435-a42c002c8a53;1;2;2;08.31.2021 18:58:18.458
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;68,6999240000005;68,6999240000005;1;System.Single;Performed;(6.6, 1.0, -100.3);3ccf49f2-ffdf-43a1-86a9-89b5f0b8503d;1;2;2;08.31.2021 18:58:19.422
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;69,9451533999963;69,9451533999963;1;System.Single;Performed;(12.5, 1.0, -103.4);f9826b04-cd88-4bc5-b238-33f3718771f4;1;2;2;08.31.2021 18:58:20.668
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;71,1981163000019;71,1981163000019;1;System.Single;Performed;(16.9, 1.0, -103.1);1b8aff1f-ee49-4643-9b6b-e2285d40a0dc;1;2;2;08.31.2021 18:58:21.921
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;72,0792185000028;72,0792185000028;1;System.Single;Performed;(18.4, 1.0, -101.2);7e1fdc2d-8314-41c2-ac91-bf456b1af303;1;2;2;08.31.2021 18:58:22.802
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;73,119566399997;73,119566399997;1;System.Single;Performed;(19.0, 1.0, -100.4);eda6da28-8d45-4278-bae3-4915aa327e13;1;2;2;08.31.2021 18:58:23.841
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;73,6976558000024;73,6976558000024;1;System.Single;Performed;(19.2, 1.0, -100.1);f2a9050c-cf94-4f44-8c5a-9244088860da;1;2;2;08.31.2021 18:58:24.420
Select;/HTCViveControllerOpenXR/grippressed;0;76,6214945999964;76,6214945999964;1;System.Single;Performed;(19.4, 1.1, -99.8);95a76837-7e3b-4563-8d88-8f0d4ed0524f;1;2;2;08.31.2021 18:58:27.344
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;16,1173982000037;16,1173982000037;1;System.Single;Performed;(1.9, 0.9, -41.7);29490c75-57b9-4884-a05d-d3d257b88b9f;2;2;2;08.31.2021 18:59:10.613
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;18,0484110000034;18,0484110000034;1;System.Single;Performed;(1.0, 0.9, -46.2);34754be7-e1d3-41c5-a5b9-f4b9b2d7e863;2;2;2;08.31.2021 18:59:12.530
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;18,7643939000045;18,7643939000045;1;System.Single;Performed;(2.3, 0.9, -51.9);217178bf-f71e-4746-8843-6b47579f4165;2;2;2;08.31.2021 18:59:13.246
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;19,2638051000031;19,2638051000031;1;System.Single;Performed;(1.6, 0.9, -57.3);a83de5c4-126a-4bad-99de-7021e121d56a;2;2;2;08.31.2021 18:59:13.745
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;19,8490643000041;19,8490643000041;1;System.Single;Performed;(3.6, 0.9, -61.6);3683fa62-3b62-4d27-9088-7a951daea901;2;2;2;08.31.2021 18:59:14.331
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;20,3841018000021;20,3841018000021;1;System.Single;Performed;(4.6, 0.9, -64.3);c1fe789e-f3b7-4207-ab55-df8498466459;2;2;2;08.31.2021 18:59:14.866
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;21,4134223000001;21,4134223000001;1;System.Single;Performed;(5.3, 0.9, -65.5);d279218a-2032-441c-94b7-5679ed46085a;2;2;2;08.31.2021 18:59:15.894
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;23,2608555000043;23,2608555000043;1;System.Single;Performed;(6.0, 1.0, -66.2);6577a626-5587-464d-af9a-c3fe02bcf405;2;2;2;08.31.2021 18:59:17.742
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;25,6382916000002;25,6382916000002;1;System.Single;Performed;(7.1, 1.0, -67.7);9243a87a-dbd3-4797-ba16-691be9eff76f;2;2;2;08.31.2021 18:59:20.119
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;26,9009618999989;26,9009618999989;1;System.Single;Performed;(6.3, 0.9, -64.7);1f2d1d8f-f62c-471f-a9ae-5a3d4e3fafbe;2;2;2;08.31.2021 18:59:21.383
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;28,7100078000003;28,7100078000003;1;System.Single;Performed;(6.9, 1.0, -66.7);bee3fd63-fec2-41e1-b64a-00c53a73f977;2;2;2;08.31.2021 18:59:23.191
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;30,298464200001;30,298464200001;1;System.Single;Performed;(7.1, 0.9, -68.3);8f0e56b1-93af-4f58-9990-e0ff450df2c0;2;2;2;08.31.2021 18:59:24.779
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;37,5648835000029;37,5648835000029;1;System.Single;Performed;(7.1, 0.9, -66.8);5e99bce2-6b78-40b5-9313-3e4589ac2bd3;2;2;2;08.31.2021 18:59:32.046
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;48,5926032999996;48,5926032999996;1;System.Single;Performed;(7.3, 0.9, -68.4);cb1fef43-bf03-42b2-85ef-b7bb30b9a11b;2;2;2;08.31.2021 18:59:43.074
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;49,2921217000039;49,2921217000039;1;System.Single;Performed;(2.9, 0.9, -68.7);d3a5ba1a-2caa-4002-ac24-204054222d2a;2;2;2;08.31.2021 18:59:43.773
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;49,9378733999984;49,9378733999984;1;System.Single;Performed;(-2.9, 0.9, -67.4);08f6f145-2a20-43f2-aa24-6e886fa3ae3f;2;2;2;08.31.2021 18:59:44.419
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;50,5105470999988;50,5105470999988;1;System.Single;Performed;(-9.6, 0.9, -64.9);04c1caf5-5e4f-408d-9199-4aa1be41bac9;2;2;2;08.31.2021 18:59:44.992
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;53,0144512000043;53,0144512000043;1;System.Single;Performed;(-17.1, 1.0, -64.8);7f14be43-3d91-494f-b878-cf35e0f0d2c1;2;2;2;08.31.2021 18:59:47.496
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;53,5567823000019;53,5567823000019;1;System.Single;Performed;(-23.8, 1.0, -63.9);7517a7bf-60a1-49db-afcd-a59a40103568;2;2;2;08.31.2021 18:59:48.038
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;54,9687395000001;54,9687395000001;1;System.Single;Performed;(-25.6, 1.0, -59.5);d34de827-746a-49b7-8d27-1dad7dc369e9;2;2;2;08.31.2021 18:59:49.450
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;55,7597611000019;55,7597611000019;1;System.Single;Performed;(-27.5, 1.0, -51.9);3a7eccdc-993e-41bf-a773-09bb1c7ddf7b;2;2;2;08.31.2021 18:59:50.240
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;56,3984982000038;56,3984982000038;1;System.Single;Performed;(-26.7, 1.0, -45.0);65bd7ff9-0c2a-4457-bd24-6bd4a6e666b6;2;2;2;08.31.2021 18:59:50.879
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;58,1781550000014;58,1781550000014;1;System.Single;Performed;(-27.0, 1.0, -42.5);ae31b455-499c-42f6-a2f5-4349b59fe250;2;2;2;08.31.2021 18:59:52.659
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;58,6785445999994;58,6785445999994;1;System.Single;Performed;(-21.8, 1.0, -48.5);02356bdf-3789-416d-a905-ad322001a80b;2;2;2;08.31.2021 18:59:53.160
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;59,3078989999995;59,3078989999995;1;System.Single;Performed;(-16.7, 1.0, -53.8);800619cd-03c7-492e-b4a8-f5581939aa31;2;2;2;08.31.2021 18:59:53.790
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;59,7659144999998;59,7659144999998;1;System.Single;Performed;(-18.1, 1.0, -61.5);f98eb1ca-0ea4-4faa-ac03-0134e1133265;2;2;2;08.31.2021 18:59:54.247
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;60,4411853999991;60,4411853999991;1;System.Single;Performed;(-15.2, 1.1, -66.0);cc0def26-5dc8-4400-8a8b-780907192def;2;2;2;08.31.2021 18:59:54.922
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;60,8406192000039;60,8406192000039;1;System.Single;Performed;(-8.0, 1.0, -68.3);3a0a46ea-1531-424f-b551-a3f4cdc76b13;2;2;2;08.31.2021 18:59:55.322
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;61,4297938000018;61,4297938000018;1;System.Single;Performed;(-0.6, 1.0, -70.4);6d273926-f682-4612-b6ce-774471d2f676;2;2;2;08.31.2021 18:59:55.911
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;61,9176714999994;61,9176714999994;1;System.Single;Performed;(6.9, 1.1, -70.4);caa8fcdb-610c-4504-a97a-1cd37fe6d5dd;2;2;2;08.31.2021 18:59:56.398
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;62,4493015999979;62,4493015999979;1;System.Single;Performed;(14.4, 1.1, -68.1);8cb1ba39-1932-4a81-8504-6fa2b905b694;2;2;2;08.31.2021 18:59:56.930
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;63,1431229000009;63,1431229000009;1;System.Single;Performed;(20.2, 1.1, -63.8);523d87e6-72a4-454e-ad2f-e940c9ceaaed;2;2;2;08.31.2021 18:59:57.625
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;63,9988875999989;63,9988875999989;1;System.Single;Performed;(25.5, 1.1, -58.9);7db6c972-442c-49f4-ab7c-9656b22fb80b;2;2;2;08.31.2021 18:59:58.479
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;68,2411534999992;68,2411534999992;1;System.Single;Performed;(30.4, 1.1, -54.9);07a05e43-ada3-4633-b66b-b00634dbaa92;2;2;2;08.31.2021 19:00:02.723
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;68,8747134000005;68,8747134000005;1;System.Single;Performed;(34.3, 1.1, -57.1);f172fee0-ba59-4cd5-bd37-83ca486d0f8d;2;2;2;08.31.2021 19:00:03.356
Select;/HTCViveControllerOpenXR/grippressed;0;70,2800371999983;70,2800371999983;1;System.Single;Performed;(35.5, 1.0, -57.4);6ad07ab4-0679-4933-87df-53d79dc18236;2;2;2;08.31.2021 19:00:04.761
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;71,3060201000044;71,3060201000044;1;System.Single;Performed;(35.3, 1.1, -58.0);49008065-87be-4438-9255-be5a1e2a7492;2;2;2;08.31.2021 19:00:05.788
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;72,4681923000026;72,4681923000026;1;System.Single;Performed;(33.7, 1.1, -63.0);ac725a4f-5703-403b-b40d-60a49d47d505;2;2;2;08.31.2021 19:00:06.949
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;73,3944936000044;73,3944936000044;1;System.Single;Performed;(32.4, 1.1, -69.8);5b4c2601-4b4d-4a3c-ab00-6d870d0d4dd0;2;2;2;08.31.2021 19:00:07.876
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;74,0934622999994;74,0934622999994;1;System.Single;Performed;(32.2, 1.1, -77.5);657a10e4-656f-4eac-bdac-e21ffc67c14c;2;2;2;08.31.2021 19:00:08.574
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;74,669950800002;74,669950800002;1;System.Single;Performed;(30.8, 1.1, -84.6);bed6fc93-9ed8-4f8c-b7fa-13fb3f65257a;2;2;2;08.31.2021 19:00:09.151
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;75,436575300002;75,436575300002;1;System.Single;Performed;(29.9, 1.1, -90.4);61045ee6-a6b5-411c-80e0-5f31234f80f6;2;2;2;08.31.2021 19:00:09.917
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;76,0226148000002;76,0226148000002;1;System.Single;Performed;(25.6, 1.0, -94.5);92f356cc-0764-47f5-ad65-b2b8a5a46a7b;2;2;2;08.31.2021 19:00:10.504
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;76,5217988000004;76,5217988000004;1;System.Single;Performed;(22.2, 1.0, -98.0);f0068236-df54-4392-9e1f-9509501d4c7c;2;2;2;08.31.2021 19:00:11.003
Select;/HTCViveControllerOpenXR1/grippressed;0;78,1009961000018;78,1009961000018;1;System.Single;Performed;(20.6, 1.0, -99.3);0d39f3c1-ace6-4898-9068-abe9bde238e0;2;2;2;08.31.2021 19:00:12.582
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;78,8784996000031;78,8784996000031;1;System.Single;Performed;(20.5, 1.1, -99.8);4276a2ab-4831-43ef-b1c1-bede0f71c6d4;2;2;2;08.31.2021 19:00:13.359
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;79,4456439999994;79,4456439999994;1;System.Single;Performed;(15.8, 1.0, -103.0);cdf1e100-2b95-4ca9-9d28-5f1f27c6d85e;2;2;2;08.31.2021 19:00:13.927
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;80,008477299998;80,008477299998;1;System.Single;Performed;(9.7, 1.0, -101.4);00e18150-0cd5-4ad7-b292-400a8b270e34;2;2;2;08.31.2021 19:00:14.489
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;80,5200044000012;80,5200044000012;1;System.Single;Performed;(3.9, 1.0, -99.5);373ab6fe-8cfe-49f4-a42d-33a04f82d022;2;2;2;08.31.2021 19:00:15.001
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;80,9675290000014;80,9675290000014;1;System.Single;Performed;(-1.7, 1.0, -98.5);ea7968b4-e51c-4848-92f8-acee45e10a1b;2;2;2;08.31.2021 19:00:15.448
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;81,5184617999985;81,5184617999985;1;System.Single;Performed;(-5.5, 1.0, -97.8);21868218-0a27-48ac-9699-f5c69f5f67a8;2;2;2;08.31.2021 19:00:15.999
Select;/HTCViveControllerOpenXR1/grippressed;0;82,6706207000025;82,6706207000025;1;System.Single;Performed;(-7.5, 1.0, -97.4);e90898e1-4a8a-4a13-9aef-b70a2a7da27a;2;2;2;08.31.2021 19:00:17.152
