inputActionName;inputActionControlPath;duration;startTime;time;value;valueType;phase;position;dataPointGuid;taskId;participantId;sessionId;pointInTimeUtc
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;30,0236872000023;30,0236872000023;1;System.Single;Performed;(-31.5, 1.1, -42.2);6e3ba4af-0c5d-4b50-8e05-183429975f9e;1;3;3;08.31.2021 19:09:13.503
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;30,8128312000044;30,8128312000044;1;System.Single;Performed;(-25.0, 1.1, -45.6);63d1191a-18a0-4f90-bcc9-b6573b935dd2;1;3;3;08.31.2021 19:09:14.292
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;31,7245810000022;31,7245810000022;1;System.Single;Performed;(-29.4, 1.0, -50.4);10b20b7a-8b30-47fa-aca4-dd5fd34bb44f;1;3;3;08.31.2021 19:09:15.204
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;33,142949000001;33,142949000001;1;System.Single;Performed;(-34.2, 1.0, -53.4);c8bb03a7-7f66-4a67-ac79-0d16fe59578f;1;3;3;08.31.2021 19:09:16.623
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;34,5531931000005;34,5531931000005;1;System.Single;Performed;(-34.1, 1.0, -61.3);4e95a350-07c3-41ed-bb7b-ebdba35424ac;1;3;3;08.31.2021 19:09:18.033
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;36,3523531000028;36,3523531000028;1;System.Single;Performed;(-26.8, 1.0, -63.7);48cccf58-2107-4192-9e86-05ce6e05b2c0;1;3;3;08.31.2021 19:09:19.832
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;37,097073200006;37,097073200006;1;System.Single;Performed;(-17.7, 1.0, -64.9);b8ecf9a5-97c5-4f94-b7d1-9ab93c7cfcbf;1;3;3;08.31.2021 19:09:20.577
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;37,6118326000069;37,6118326000069;1;System.Single;Performed;(-8.8, 1.0, -67.8);2d590eb1-6970-408d-9181-04ea9ba8c50d;1;3;3;08.31.2021 19:09:21.092
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;38,7333939000018;38,7333939000018;1;System.Single;Performed;(-1.3, 1.0, -71.2);35e95d60-96c7-4712-a6b9-0ac5922254ad;1;3;3;08.31.2021 19:09:22.213
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;39,3734236000018;39,3734236000018;1;System.Single;Performed;(-7.1, 1.0, -78.7);79faf615-e852-4555-88cd-77e9b4dd5f25;1;3;3;08.31.2021 19:09:22.853
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;39,9394107000044;39,9394107000044;1;System.Single;Performed;(-15.1, 1.0, -81.5);e039b9d3-4c51-406b-853b-ba2d13943353;1;3;3;08.31.2021 19:09:23.420
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;40,4961237000025;40,4961237000025;1;System.Single;Performed;(-19.7, 0.9, -82.7);9d283d5f-617f-4a98-9d4e-4dfb63b9a50f;1;3;3;08.31.2021 19:09:23.976
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;41,374856500006;41,374856500006;1;System.Single;Performed;(-21.4, 0.9, -83.2);d0e865a3-5908-42d4-9f4c-8621f575c6ba;1;3;3;08.31.2021 19:09:24.854
Select;/HTCViveControllerOpenXR/grippressed;0;42,4376909000057;42,4376909000057;1;System.Single;Performed;(-22.1, 1.0, -83.5);118bdb8d-d8ee-404c-8b81-445d4fc9574e;1;3;3;08.31.2021 19:09:25.918
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;43,4606004000016;43,4606004000016;1;System.Single;Performed;(-22.5, 0.9, -83.4);bd461d1f-a8ea-46fc-851c-53e0aee109dd;1;3;3;08.31.2021 19:09:26.941
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;44,1384271000061;44,1384271000061;1;System.Single;Performed;(-28.4, 0.9, -87.2);16545d46-5a72-407b-a5eb-03dd26439784;1;3;3;08.31.2021 19:09:27.619
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;45,0069522000049;45,0069522000049;1;System.Single;Performed;(-32.0, 0.9, -92.3);3a021b37-c7e2-41a7-bb50-a53cee34a030;1;3;3;08.31.2021 19:09:28.487
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;45,6603309000056;45,6603309000056;1;System.Single;Performed;(-33.5, 0.9, -96.7);524e50de-b7a3-4145-b5ab-79e2364fbe41;1;3;3;08.31.2021 19:09:29.141
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;46,2577810000003;46,2577810000003;1;System.Single;Performed;(-30.7, 0.9, -99.8);7dd59a0b-dade-440b-93a4-f2daa4a763cd;1;3;3;08.31.2021 19:09:29.738
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;47,1029325000054;47,1029325000054;1;System.Single;Performed;(-28.3, 1.0, -103.1);49b98bc2-dfb4-473a-bc61-96097382d890;1;3;3;08.31.2021 19:09:30.583
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;48,7246718000024;48,7246718000024;1;System.Single;Performed;(-21.8, 1.8, -101.7);9ae77022-c811-492a-9159-78fec70f2b22;1;3;3;08.31.2021 19:09:32.204
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;50,8558016000025;50,8558016000025;1;System.Single;Performed;(-17.6, 1.8, -103.8);e39eba17-3e26-49f2-996f-b9f57317e74d;1;3;3;08.31.2021 19:09:34.336
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;51,713355800006;51,713355800006;1;System.Single;Performed;(-24.2, 1.8, -101.0);716c7278-36ba-49e4-bef6-f7afaa9431f5;1;3;3;08.31.2021 19:09:35.193
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;52,6448111000063;52,6448111000063;1;System.Single;Performed;(-29.0, 1.0, -105.6);1852e482-88a1-45c5-a05e-92349b078067;1;3;3;08.31.2021 19:09:36.125
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;53,411259600005;53,411259600005;1;System.Single;Performed;(-31.3, 1.0, -99.2);7aeff351-b25f-4494-9f12-e92d9cbfc2e9;1;3;3;08.31.2021 19:09:36.891
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;53,959116900005;53,959116900005;1;System.Single;Performed;(-33.5, 1.0, -92.1);5ad7bbd3-fd6a-4d37-9088-4b75aa8d50da;1;3;3;08.31.2021 19:09:37.439
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;54,8026778000058;54,8026778000058;1;System.Single;Performed;(-26.7, 1.0, -86.6);fafcecdd-f9ad-4975-9b6a-e06e883abfae;1;3;3;08.31.2021 19:09:38.283
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;55,3244558000006;55,3244558000006;1;System.Single;Performed;(-19.6, 1.0, -89.7);55d2fc63-ac43-4c81-b481-be51e7b8bbdc;1;3;3;08.31.2021 19:09:38.805
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;55,7692318000045;55,7692318000045;1;System.Single;Performed;(-14.0, 1.0, -93.0);b34d4dab-ac7e-4b4b-8ca1-4564b38a77d5;1;3;3;08.31.2021 19:09:39.249
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;56,2113248000023;56,2113248000023;1;System.Single;Performed;(-9.8, 1.0, -95.0);28b2ab56-88c4-496a-b7df-2fa7f67597dc;1;3;3;08.31.2021 19:09:39.691
Select;/HTCViveControllerOpenXR1/grippressed;0;57,1988006000029;57,1988006000029;1;System.Single;Performed;(-8.0, 1.0, -96.0);e1fc7586-7cbb-4b24-9b50-09981ff04470;1;3;3;08.31.2021 19:09:40.679
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;57,9796300000016;57,9796300000016;1;System.Single;Performed;(-8.0, 1.1, -95.9);10b281b9-b2cb-4c42-92de-5c0de008761a;1;3;3;08.31.2021 19:09:41.460
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;58,5210059000019;58,5210059000019;1;System.Single;Performed;(2.0, 1.1, -98.6);fd8e0cb0-d1c2-4bc2-b655-5b0a166d4f7a;1;3;3;08.31.2021 19:09:42.001
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;59,1645978000015;59,1645978000015;1;System.Single;Performed;(10.6, 1.1, -101.6);f23dfd85-55f4-4056-9e50-45ce6b5a5a6e;1;3;3;08.31.2021 19:09:42.645
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;60,0784380000041;60,0784380000041;1;System.Single;Performed;(16.3, 1.1, -103.4);568af1a9-978d-44dd-bfa6-2f357882069b;1;3;3;08.31.2021 19:09:43.559
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;60,8854486000055;60,8854486000055;1;System.Single;Performed;(16.3, 1.0, -103.3);d8e68361-e36a-41d3-bfd4-afa6407c0b82;1;3;3;08.31.2021 19:09:44.366
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;61,999223800005;61,999223800005;1;System.Single;Performed;(18.7, 1.1, -101.1);14b80e78-59e8-4367-a6df-5b30494aa929;1;3;3;08.31.2021 19:09:45.479
Select;/HTCViveControllerOpenXR/grippressed;0;63,7515902000014;63,7515902000014;1;System.Single;Performed;(20.6, 1.0, -99.3);a8efeb99-a117-4e58-8ae1-82996d5c7a47;1;3;3;08.31.2021 19:09:47.231
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;24,0873032000018;24,0873032000018;1;System.Single;Performed;(2.0, 1.1, -41.8);75e4c76e-2325-411d-9b73-4e84a8284aff;2;3;3;08.31.2021 19:10:29.352
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;25,0050208999965;25,0050208999965;1;System.Single;Performed;(1.2, 1.1, -47.2);e793f5b2-a7ec-4cb5-baa2-e0754a47abb5;2;3;3;08.31.2021 19:10:30.254
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;25,7991609000019;25,7991609000019;1;System.Single;Performed;(1.8, 1.1, -55.0);2e815047-11ef-4f80-8eaf-f5608c672071;2;3;3;08.31.2021 19:10:31.048
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;27,446214399999;27,446214399999;1;System.Single;Performed;(8.5, 1.0, -53.6);1589e81a-ddde-4e0c-b12d-88b50ecebcd7;2;3;3;08.31.2021 19:10:32.696
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;28,2031734999982;28,2031734999982;1;System.Single;Performed;(14.1, 1.0, -50.8);b79fd5d1-6e68-4904-acfe-a6bb9fe61ed1;2;3;3;08.31.2021 19:10:33.453
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;28,8265997999988;28,8265997999988;1;System.Single;Performed;(19.2, 1.0, -48.8);ff188ab9-3405-4973-941b-e4dffaa52488;2;3;3;08.31.2021 19:10:34.076
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;29,8284991999972;29,8284991999972;1;System.Single;Performed;(24.4, 1.0, -47.5);57d9cb57-66ec-4dff-8a44-fef308bb03d3;2;3;3;08.31.2021 19:10:35.078
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;30,8253736999977;30,8253736999977;1;System.Single;Performed;(28.5, 1.0, -50.2);e6343747-8a6b-48e8-a06f-057aa7d94f94;2;3;3;08.31.2021 19:10:36.075
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;31,7023970000009;31,7023970000009;1;System.Single;Performed;(32.9, 1.0, -54.7);3ad2fe6c-a493-4343-a707-98bc98a67e3f;2;3;3;08.31.2021 19:10:36.951
Select;/HTCViveControllerOpenXR/grippressed;0;33,4337962999998;33,4337962999998;1;System.Single;Performed;(35.4, 1.0, -57.2);75cf00a1-326c-4b2a-8b5e-dabf793c472b;2;3;3;08.31.2021 19:10:38.684
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;35,1474738999968;35,1474738999968;1;System.Single;Performed;(34.9, 1.0, -56.4);6908e626-b681-4867-a14a-8fd71f9a36ad;2;3;3;08.31.2021 19:10:40.397
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;36,3028984999983;36,3028984999983;1;System.Single;Performed;(30.2, 1.0, -60.3);6b6c91ca-8f90-4326-b2eb-e4dcd641c88e;2;3;3;08.31.2021 19:10:41.552
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;36,831852000003;36,831852000003;1;System.Single;Performed;(30.1, 1.1, -67.4);a9f9cfc9-4dd2-4585-8228-1edaf3e51920;2;3;3;08.31.2021 19:10:42.081
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;37,3430377999975;37,3430377999975;1;System.Single;Performed;(30.9, 1.0, -74.1);2f9f2bf1-2bb3-4514-9bd4-b6e024cf5527;2;3;3;08.31.2021 19:10:42.592
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;37,8012528999971;37,8012528999971;1;System.Single;Performed;(30.6, 1.0, -79.4);aaac6c10-8ea0-4076-b4a5-3de641a7f199;2;3;3;08.31.2021 19:10:43.051
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;38,2103207999971;38,2103207999971;1;System.Single;Performed;(30.5, 1.0, -85.5);67cc377d-4395-4abc-9dad-f3d5f28fe28d;2;3;3;08.31.2021 19:10:43.460
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;38,7978057;38,7978057;1;System.Single;Performed;(29.6, 1.0, -91.0);77446f35-0fd3-4c38-b4a7-9004f1a86714;2;3;3;08.31.2021 19:10:44.047
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;39,2986495000005;39,2986495000005;1;System.Single;Performed;(24.6, 1.0, -95.6);b4c3ea4b-2de0-463e-9362-90d885e4df58;2;3;3;08.31.2021 19:10:44.548
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;39,830885000003;39,830885000003;1;System.Single;Performed;(21.6, 1.0, -98.4);7f8fc65c-bb3b-4aa6-b6db-df222da3da49;2;3;3;08.31.2021 19:10:45.080
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;41,6116548999998;41,6116548999998;1;System.Single;Performed;(20.3, 1.0, -100.0);51f4c67f-3895-4c68-9a7f-87a0a28e0ab7;2;3;3;08.31.2021 19:10:46.861
Select;/HTCViveControllerOpenXR1/grippressed;0;42,534522599999;42,534522599999;1;System.Single;Performed;(19.6, 1.0, -99.8);3b75107d-626f-4419-a41b-3dd874510bf7;2;3;3;08.31.2021 19:10:47.784
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;43,2996512999962;43,2996512999962;1;System.Single;Performed;(19.5, 1.1, -100.1);a92ea38e-2fef-449b-a37d-5d0b96a80525;2;3;3;08.31.2021 19:10:48.549
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;43,9640452000021;43,9640452000021;1;System.Single;Performed;(13.8, 1.1, -104.8);e8df50e6-7afa-4ad6-bd56-3665bb156063;2;3;3;08.31.2021 19:10:49.214
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;44,5993250999963;44,5993250999963;1;System.Single;Performed;(6.3, 1.1, -101.4);a7746694-bd86-4383-af96-ecfd825aeb94;2;3;3;08.31.2021 19:10:49.849
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;45,1659198999987;45,1659198999987;1;System.Single;Performed;(-0.2, 1.0, -98.7);96820a92-6ae8-40bc-b09d-0bdd78edd9a3;2;3;3;08.31.2021 19:10:50.415
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;45,7098046999963;45,7098046999963;1;System.Single;Performed;(-4.9, 1.0, -97.8);29fe593d-d3ce-42c8-9747-905d6f3fee7e;2;3;3;08.31.2021 19:10:50.959
Select;/HTCViveControllerOpenXR/grippressed;0;47,6494052999988;47,6494052999988;1;System.Single;Performed;(-7.4, 1.0, -97.3);c8ee2ced-6839-40a3-91a5-f8966637b556;2;3;3;08.31.2021 19:10:52.899
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;48,6393632999971;48,6393632999971;1;System.Single;Performed;(-6.9, 1.1, -97.2);4898782f-9e58-4900-9ef3-b22bf4a59c84;2;3;3;08.31.2021 19:10:53.888
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;50,5414010000022;50,5414010000022;1;System.Single;Performed;(-12.6, 1.1, -91.5);f76878ad-30c5-4f1b-9f5f-522ad3053eed;2;3;3;08.31.2021 19:10:55.791
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;51,0822055999961;51,0822055999961;1;System.Single;Performed;(-17.8, 1.0, -85.9);b86dda70-b362-4c6c-a02b-8aa5777d3e7c;2;3;3;08.31.2021 19:10:56.331
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;52,0028338999982;52,0028338999982;1;System.Single;Performed;(-20.6, 1.0, -85.1);cab14208-2af5-436a-81f7-5d55b110f2d0;2;3;3;08.31.2021 19:10:57.252
Teleport Select;/HTCViveControllerOpenXR1/trackpadclicked;0;52,473084899997;52,473084899997;1;System.Single;Performed;(-20.6, 1.0, -85.1);4807ad09-1bbe-49e5-a4c4-df42af19b904;2;3;3;08.31.2021 19:10:57.722
Select;/HTCViveControllerOpenXR/grippressed;0;53,4385648000025;53,4385648000025;1;System.Single;Performed;(-21.9, 1.0, -84.8);e9663b9b-aae1-4d23-aa0e-40037aa0e9c3;2;3;3;08.31.2021 19:10:58.688
